Season,Round,EventName,Circuit,SessionType,EventDate,Driver,BestLapTime,AvgLapTime,LapCount,GapToFastest,DriverId,TeamName,FirstName,LastName,AirTemp_mean,TrackTemp_mean,Humidity_mean,WindSpeed_mean,Rainfall
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,OCO,95.705,110.903681818,22,3.166,ocon,Force India,Esteban,Ocon,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,PER,96.08,114.4557,10,3.541,perez,Force India,Sergio,Perez,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,RAI,93.426,113.201923076,26,0.887,raikkonen,Ferrari,Kimi,Räikkönen,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,RIC,93.243,105.35276923,26,0.704,ricciardo,Red Bull Racing,Daniel,Ricciardo,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,SAI,95.086,106.272633333,30,2.547,sainz,Renault,Carlos,Sainz,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,SIR,95.97,109.24148387,31,3.431,sirotkin,Williams,Sergey,Sirotkin,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,STR,95.936,108.065032258,31,3.397,stroll,Williams,Lance,Stroll,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,VAN,95.172,109.457625,24,2.633,vandoorne,McLaren,Stoffel,Vandoorne,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,VER,93.271,106.9079,20,0.732,max_verstappen,Red Bull Racing,Max,Verstappen,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP2,2018-06-24,VET,93.689,106.7084375,32,1.15,vettel,Ferrari,Sebastian,Vettel,28.2,49.3,35.9,2.9,False
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,ALO,96.365,96.365,1,2.699,alonso,McLaren,Fernando,Alonso,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,BOT,93.666,105.234,2,0.0,bottas,Mercedes,Valtteri,Bottas,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,ERI,98.45,107.0045,2,4.784,ericsson,Sauber,Marcus,Ericsson,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,GAS,98.317,112.812,3,4.651,gasly,Toro Rosso,Pierre,Gasly,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,HAM,100.743,119.4015,2,7.077,hamilton,Mercedes,Lewis,Hamilton,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,HUL,110.976,110.976,1,17.31,hulkenberg,Renault,Nico,Hulkenberg,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,LEC,95.012,113.3545,2,1.346,leclerc,Sauber,Charles,Leclerc,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,OCO,100.087,110.766,3,6.421,ocon,Force India,Esteban,Ocon,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,PER,99.641,108.729,3,5.975,perez,Force India,Sergio,Perez,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,RAI,109.711,110.4655,2,16.045,raikkonen,Ferrari,Kimi,Räikkönen,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,RIC,99.738,106.1225,2,6.072,ricciardo,Red Bull Racing,Daniel,Ricciardo,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,SAI,94.953,105.782,2,1.287,sainz,Renault,Carlos,Sainz,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,SIR,119.6,126.931333333,3,25.934,sirotkin,Williams,Sergey,Sirotkin,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,STR,122.399,130.854,2,28.733,stroll,Williams,Lance,Stroll,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,VAN,97.547,97.547,1,3.881,vandoorne,McLaren,Stoffel,Vandoorne,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,VER,124.242,126.8945,2,30.576,max_verstappen,Red Bull Racing,Max,Verstappen,21.7,29.7,77.5,1.9,True
2018,8,French Grand Prix,Le Castellet,FP3,2018-06-24,VET,96.756,108.66025,4,3.09,vettel,Ferrari,Sebastian,Vettel,21.7,29.7,77.5,1.9,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,ALO,66.612,77.62856,25,1.773,alonso,McLaren,Fernando,Alonso,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,BOT,64.966,76.865305555,36,0.127,bottas,Mercedes,Valtteri,Bottas,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,ERI,66.4,79.762857142,28,1.561,ericsson,Sauber,Marcus,Ericsson,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,GAS,66.394,77.389566666,30,1.555,gasly,Toro Rosso,Pierre,Gasly,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,GRO,66.028,76.74,27,1.189,grosjean,Haas F1 Team,Romain,Grosjean,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,HAM,64.839,77.304472222,36,0.0,hamilton,Mercedes,Lewis,Hamilton,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,HAR,66.871,77.641525,40,2.032,brendon_hartley,Toro Rosso,Brendon,Hartley,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,HUL,66.479,78.572774193,31,1.64,hulkenberg,Renault,Nico,Hulkenberg,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,KUB,67.424,75.359294117,34,2.585,nan,Williams,Robert,Kubica,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,LEC,66.215,80.628777777,27,1.376,leclerc,Sauber,Charles,Leclerc,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,MAG,66.404,76.1025,20,1.565,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,OCO,66.055,76.3432,35,1.216,ocon,Force India,Esteban,Ocon,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,PER,66.455,76.44327027,37,1.616,perez,Force India,Sergio,Perez,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,RAI,65.776,74.559115384,26,0.937,raikkonen,Ferrari,Kimi,Räikkönen,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,RIC,65.483,79.320166666,18,0.644,ricciardo,Red Bull Racing,Daniel,Ricciardo,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,SAI,66.427,80.39848,25,1.588,sainz,Renault,Carlos,Sainz,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,STR,66.567,79.29637037,27,1.728,stroll,Williams,Lance,Stroll,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,VAN,66.698,79.501230769,26,1.859,vandoorne,McLaren,Stoffel,Vandoorne,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,VER,65.072,75.507473684,38,0.233,max_verstappen,Red Bull Racing,Max,Verstappen,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP1,2018-07-01,VET,65.18,79.77792,25,0.341,vettel,Ferrari,Sebastian,Vettel,19.8,26.8,68.4,1.2,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,ALO,66.429,74.706642857,28,1.85,alonso,McLaren,Fernando,Alonso,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,BOT,64.755,75.210131578,38,0.176,bottas,Mercedes,Valtteri,Bottas,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,ERI,66.199,77.08004,25,1.62,ericsson,Sauber,Marcus,Ericsson,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,GAS,65.758,74.057148148,27,1.179,gasly,Toro Rosso,Pierre,Gasly,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,GRO,65.429,76.803628571,35,0.85,grosjean,Haas F1 Team,Romain,Grosjean,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,HAM,64.579,77.831705882,34,0.0,hamilton,Mercedes,Lewis,Hamilton,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,HAR,66.332,74.36044,50,1.753,brendon_hartley,Toro Rosso,Brendon,Hartley,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,HUL,66.273,72.643487179,39,1.694,hulkenberg,Renault,Nico,Hulkenberg,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,LEC,66.096,75.7364,25,1.517,leclerc,Sauber,Charles,Leclerc,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,MAG,65.559,75.071162162,37,0.98,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,OCO,66.133,75.427421052,38,1.554,ocon,Force India,Esteban,Ocon,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,PER,66.354,74.959813953,43,1.775,perez,Force India,Sergio,Perez,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,RAI,65.265,76.201729729,37,0.686,raikkonen,Ferrari,Kimi,Räikkönen,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,RIC,65.031,75.245860465,43,0.452,ricciardo,Red Bull Racing,Daniel,Ricciardo,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,SAI,65.999,76.16175,32,1.42,sainz,Renault,Carlos,Sainz,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,SIR,66.326,75.612177777,45,1.747,sirotkin,Williams,Sergey,Sirotkin,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,STR,66.626,73.805282051,39,2.047,stroll,Williams,Lance,Stroll,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,VAN,65.93,75.778674418,43,1.351,vandoorne,McLaren,Stoffel,Vandoorne,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,VER,65.125,73.085822222,45,0.546,max_verstappen,Red Bull Racing,Max,Verstappen,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP2,2018-07-01,VET,64.815,74.048,49,0.236,vettel,Ferrari,Sebastian,Vettel,21.6,26.9,63.0,0.9,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,ALO,65.448,80.4506,15,1.378,alonso,McLaren,Fernando,Alonso,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,BOT,64.204,82.10495,20,0.134,bottas,Mercedes,Valtteri,Bottas,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,ERI,65.699,85.482083333,24,1.629,ericsson,Sauber,Marcus,Ericsson,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,GAS,65.264,80.456714285,21,1.194,gasly,Toro Rosso,Pierre,Gasly,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,GRO,64.916,82.783071428,14,0.846,grosjean,Haas F1 Team,Romain,Grosjean,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,HAM,64.099,81.022809523,21,0.029,hamilton,Mercedes,Lewis,Hamilton,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,HAR,65.705,81.01735,20,1.635,brendon_hartley,Toro Rosso,Brendon,Hartley,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,HUL,65.228,80.918125,16,1.158,hulkenberg,Renault,Nico,Hulkenberg,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,LEC,65.219,77.494,21,1.149,leclerc,Sauber,Charles,Leclerc,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,MAG,65.013,82.666538461,13,0.943,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,OCO,65.444,79.542277777,18,1.374,ocon,Force India,Esteban,Ocon,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,PER,65.502,80.174523809,21,1.432,perez,Force India,Sergio,Perez,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,RAI,64.47,78.442894736,19,0.4,raikkonen,Ferrari,Kimi,Räikkönen,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,RIC,64.891,82.652533333,15,0.821,ricciardo,Red Bull Racing,Daniel,Ricciardo,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,SAI,65.086,75.374263157,19,1.016,sainz,Renault,Carlos,Sainz,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,SIR,66.318,78.44675,20,2.248,sirotkin,Williams,Sergey,Sirotkin,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,STR,66.029,73.750428571,21,1.959,stroll,Williams,Lance,Stroll,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,VAN,65.837,82.488583333,12,1.767,vandoorne,McLaren,Stoffel,Vandoorne,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,VER,64.791,78.603545454,11,0.721,max_verstappen,Red Bull Racing,Max,Verstappen,22.3,31.0,63.8,1.1,True
2018,9,Austrian Grand Prix,Spielberg,FP3,2018-07-01,VET,64.07,79.418894736,19,0.0,vettel,Ferrari,Sebastian,Vettel,22.3,31.0,63.8,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,ALO,90.322,111.872,14,2.835,alonso,McLaren,Fernando,Alonso,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,BOT,87.854,105.360956521,23,0.367,bottas,Mercedes,Valtteri,Bottas,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,ERI,89.942,114.71995238,21,2.455,ericsson,Sauber,Marcus,Ericsson,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,GAS,90.004,108.122875,24,2.517,gasly,Toro Rosso,Pierre,Gasly,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,GRO,89.352,101.33575,8,1.865,grosjean,Haas F1 Team,Romain,Grosjean,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,HAM,87.487,110.87295,20,0.0,hamilton,Mercedes,Lewis,Hamilton,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,HAR,90.749,108.136692307,26,3.262,brendon_hartley,Toro Rosso,Brendon,Hartley,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,HUL,90.701,109.778214285,14,3.214,hulkenberg,Renault,Nico,Hulkenberg,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,LEC,90.027,111.644608695,23,2.54,leclerc,Sauber,Charles,Leclerc,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,MAG,90.065,104.4552,15,2.578,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,OCO,89.815,108.011894736,19,2.328,ocon,Force India,Esteban,Ocon,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,PER,89.812,116.553157894,19,2.325,perez,Force India,Sergio,Perez,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,RAI,88.218,104.2982,20,0.731,raikkonen,Ferrari,Kimi,Räikkönen,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,RIC,88.144,103.8725,24,0.657,ricciardo,Red Bull Racing,Daniel,Ricciardo,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,SAI,90.358,103.604470588,17,2.871,sainz,Renault,Carlos,Sainz,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,SIR,91.017,115.109470588,17,3.53,sirotkin,Williams,Sergey,Sirotkin,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,STR,89.878,115.161428571,21,2.391,stroll,Williams,Lance,Stroll,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,VAN,90.416,105.429157894,19,2.929,vandoorne,McLaren,Stoffel,Vandoorne,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,VER,88.325,101.472947368,19,0.838,max_verstappen,Red Bull Racing,Max,Verstappen,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP1,2018-07-08,VET,87.998,107.554470588,17,0.511,vettel,Ferrari,Sebastian,Vettel,21.2,37.9,57.4,1.1,True
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,ALO,89.306,101.759925925,27,1.754,alonso,McLaren,Fernando,Alonso,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,BOT,87.909,101.364814814,27,0.357,bottas,Mercedes,Valtteri,Bottas,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,ERI,90.046,102.452777777,27,2.494,ericsson,Sauber,Marcus,Ericsson,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,GAS,89.831,107.445181818,11,2.279,gasly,Toro Rosso,Pierre,Gasly,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,HAM,87.739,104.509103448,29,0.187,hamilton,Mercedes,Lewis,Hamilton,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,HAR,90.404,102.55016129,31,2.852,brendon_hartley,Toro Rosso,Brendon,Hartley,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,HUL,89.354,100.8314,30,1.802,hulkenberg,Renault,Nico,Hulkenberg,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,LEC,89.557,104.05056,25,2.005,leclerc,Sauber,Charles,Leclerc,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,MAG,89.617,103.695448275,29,2.065,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,OCO,89.467,99.981107142,28,1.915,ocon,Force India,Esteban,Ocon,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,PER,89.522,101.511884615,26,1.97,perez,Force India,Sergio,Perez,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,RAI,88.045,100.663833333,30,0.493,raikkonen,Ferrari,Kimi,Räikkönen,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,RIC,88.408,102.21868,25,0.856,ricciardo,Red Bull Racing,Daniel,Ricciardo,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,SAI,89.563,102.034870967,31,2.011,sainz,Renault,Carlos,Sainz,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,SIR,90.103,102.638516129,31,2.551,sirotkin,Williams,Sergey,Sirotkin,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,STR,90.069,103.284766666,30,2.517,stroll,Williams,Lance,Stroll,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,VAN,90.121,103.720333333,27,2.569,vandoorne,McLaren,Stoffel,Vandoorne,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP2,2018-07-08,VET,87.552,101.102366666,30,0.0,vettel,Ferrari,Sebastian,Vettel,26.5,51.7,36.9,1.3,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,ALO,89.07,107.698384615,13,2.348,alonso,McLaren,Fernando,Alonso,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,BOT,87.364,112.738230769,13,0.642,bottas,Mercedes,Valtteri,Bottas,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,ERI,88.814,109.645076923,13,2.092,ericsson,Sauber,Marcus,Ericsson,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,GAS,90.05,90.05,1,3.328,gasly,Toro Rosso,Pierre,Gasly,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,GRO,88.554,103.800615384,13,1.832,grosjean,Haas F1 Team,Romain,Grosjean,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,HAM,86.722,114.735083333,12,0.0,hamilton,Mercedes,Lewis,Hamilton,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,HUL,89.094,108.170111111,9,2.372,hulkenberg,Renault,Nico,Hulkenberg,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,LEC,88.146,113.3102,15,1.424,leclerc,Sauber,Charles,Leclerc,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,MAG,88.418,115.187692307,13,1.696,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,OCO,88.917,113.806916666,12,2.195,ocon,Force India,Esteban,Ocon,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,PER,89.066,110.634583333,12,2.344,perez,Force India,Sergio,Perez,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,RAI,86.815,105.2925,10,0.093,raikkonen,Ferrari,Kimi,Räikkönen,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,RIC,88.018,107.179916666,12,1.296,ricciardo,Red Bull Racing,Daniel,Ricciardo,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,SAI,89.133,109.054916666,12,2.411,sainz,Renault,Carlos,Sainz,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,SIR,89.984,106.950454545,11,3.262,sirotkin,Williams,Sergey,Sirotkin,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,STR,89.829,112.388545454,11,3.107,stroll,Williams,Lance,Stroll,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,VAN,90.004,110.243692307,13,3.282,vandoorne,McLaren,Stoffel,Vandoorne,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,VER,88.012,103.434666666,18,1.29,max_verstappen,Red Bull Racing,Max,Verstappen,23.8,42.7,50.6,2.1,False
2018,10,British Grand Prix,Silverstone,FP3,2018-07-08,VET,87.851,112.494,5,1.129,vettel,Ferrari,Sebastian,Vettel,23.8,42.7,50.6,2.1,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,ALO,75.544,88.0302,10,2.019,alonso,McLaren,Fernando,Alonso,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,BOT,73.903,87.379074074,27,0.378,bottas,Mercedes,Valtteri,Bottas,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,GAS,76.071,92.240785714,28,2.546,gasly,Toro Rosso,Pierre,Gasly,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,GIO,76.136,90.99,19,2.611,nan,Sauber,Antonio,Giovinazzi,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,GRO,74.691,89.5594,25,1.166,grosjean,Haas F1 Team,Romain,Grosjean,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,HAM,73.529,90.6485,26,0.004,hamilton,Mercedes,Lewis,Hamilton,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,HAR,75.864,88.56721875,32,2.339,brendon_hartley,Toro Rosso,Brendon,Hartley,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,HUL,75.282,90.516148148,27,1.757,hulkenberg,Renault,Nico,Hulkenberg,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,LAT,76.023,88.766238095,21,2.498,nan,Force India,Nicholas,Latifi,28.1,41.2,32.5,1.2,False
